Date,BTC,RiskFree,Returns,BTC_Vol,Regime
2023-11-02,34938.2421875,5.269999980926514,-0.014181643038139046,43.254151244071146,Normal
2023-11-03,34732.32421875,5.252999782562256,-0.005911206955145199,43.47864586255511,Normal
2023-11-04,35082.1953125,5.252999782562256,0.010022958693683921,42.79807626989219,Normal
2023-11-05,35049.35546875,5.252999782562256,-0.0009365213169939803,42.72505166373495,Normal
2023-11-06,35037.37109375,5.260000228881836,-0.0003419870125084872,42.74951745281321,Normal
2023-11-07,35443.5625,5.2729997634887695,0.011526405303600254,42.65330007624959,Normal
2023-11-08,35655.27734375,5.26800012588501,0.005955525293475274,42.01143201696914,Normal
2023-11-09,36693.125,5.263000011444092,0.02869223982446583,42.19189128137204,Normal
2023-11-10,37313.96875,5.25,0.01677834605033404,40.94379599228108,Normal
2023-11-11,37138.05078125,5.25,-0.004725682318407844,40.961877608401956,Normal
2023-11-12,37054.51953125,5.25,-0.002251742592082081,41.15129042099048,Normal
2023-11-13,36502.35546875,5.260000228881836,-0.015013537055029228,41.96797434507088,Normal
2023-11-14,35537.640625,5.252999782562256,-0.02678435783979465,43.904422999146604,Normal
2023-11-15,37880.58203125,5.255000114440918,0.06384619927627835,45.88561124204953,Normal
2023-11-16,36154.76953125,5.243000030517578,-0.046629756190665436,49.72036721311497,Normal
2023-11-17,36596.68359375,5.232999801635742,0.01214874696667944,49.57563891622376,Normal
2023-11-18,36585.703125,5.232999801635742,-0.000300085015663709,49.632242516030765,Normal
2023-11-19,37386.546875,5.232999801635742,0.021653391391504333,49.070417994683865,Normal
2023-11-20,37476.95703125,5.23799991607666,0.002415334454994771,49.10476088337414,Normal
2023-11-21,35813.8125,5.255000114440918,-0.045392621921948366,52.44751410463867,Normal
2023-11-22,37432.33984375,5.264999866485596,0.04420138946783627,43.04485535705392,Normal
2023-11-23,37289.62109375,5.264999866485596,-0.003819999415433914,42.49648500759564,Normal
2023-11-24,37720.28125,5.252999782562256,0.01148288092363248,42.28903016851665,Normal
2023-11-25,37796.79296875,5.252999782562256,0.002026342935600158,42.028632189663924,Normal
2023-11-26,37479.12109375,5.252999782562256,-0.00844024984109134,42.06843730024327,Normal
